Ticker,Headline,Article Link
UA,  Under Armour Stock Is Soaring. Its Earnings Outlook Is Fantastic.,https://www.marketwatch.com/articles/under-armour-stock-price-earnings-outlook-51635853820?mod=mw_quote_news
UA,  Under Armour Is Staging a Comeback. J.P. Morgan Sees 25% Upside.,https://www.marketwatch.com/articles/under-armour-is-staging-a-comeback-j-p-morgan-sees-25-upside-51628172590?mod=mw_quote_news
UA,  How Nike Stock Beat the Dow in 2018,https://www.marketwatch.com/articles/nike-stock-2018-51546017782?mod=mw_quote_news
UA,  Under Armour Stock Slides Because of Pressure Over Performance,https://www.marketwatch.com/articles/under-armour-stock-slides-because-of-pressure-over-performance-51544731906?mod=mw_quote_news
URI,"  United Rentals Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/united-rentals-inc-stock-rises-friday-still-underperforms-market-01636756039-01024107d551?mod=mw_quote_news
URI,  United Rentals Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/united-rentals-inc-stock-outperforms-market-on-strong-trading-day-01636669627-f7bb1c55fd8a?mod=mw_quote_news
URI,"  United Rentals Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/united-rentals-inc-stock-falls-wednesday-underperforms-market-01636583257-8395b0e193bd?mod=mw_quote_news
URI,"  United Rentals Inc. stock falls Tuesday, still outperforms market",https://www.marketwatch.com/story/united-rentals-inc-stock-falls-tuesday-still-outperforms-market-01636496853-b4bf0e672257?mod=mw_quote_news
URI,  United Rentals Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/united-rentals-inc-stock-outperforms-competitors-on-strong-trading-day-01636410446-441f22cc6417?mod=mw_quote_news
VTR,  Ventas Inc. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/ventas-inc-stock-underperforms-friday-when-compared-to-competitors-01636756144-217405897102?mod=mw_quote_news
VTR,  Ventas Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/ventas-inc-stock-outperforms-market-on-strong-trading-day-01636669738-a69854e933ea?mod=mw_quote_news
VTR,  Ventas Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/ventas-inc-stock-outperforms-competitors-on-strong-trading-day-01636583344-d1f8b2e20f95?mod=mw_quote_news
VTR,  Ventas Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/ventas-inc-stock-outperforms-market-on-strong-trading-day-01636496963-438bb1eb1ed5?mod=mw_quote_news
VTR,"  Ventas Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/ventas-inc-stock-falls-monday-underperforms-market-01636410551-a1b1a9b6aa41?mod=mw_quote_news
VRTX,"  Vertex Pharmaceuticals Inc. stock rises Friday, outperforms market",https://www.marketwatch.com/story/vertex-pharmaceuticals-inc-stock-rises-friday-outperforms-market-01636756113-ba067ef88e5d?mod=mw_quote_news
VRTX,"  Vertex Pharmaceuticals Inc. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/vertex-pharmaceuticals-inc-stock-falls-thursday-underperforms-market-01636669715-df5d035bc6d2?mod=mw_quote_news
VRTX,"  Vertex Pharmaceuticals Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/vertex-pharmaceuticals-inc-stock-falls-wednesday-underperforms-market-01636583337-ca084a68fbeb?mod=mw_quote_news
VRTX,"  Vertex Pharmaceuticals Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/vertex-pharmaceuticals-inc-stock-falls-tuesday-underperforms-market-01636496937-09433edb51b9?mod=mw_quote_news
VRTX,"  Vertex Pharmaceuticals Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/vertex-pharmaceuticals-inc-stock-falls-monday-underperforms-market-01636410520-adc22f358c46?mod=mw_quote_news
V,"  Visa Inc. Cl A stock rises Friday, outperforms market",https://www.marketwatch.com/story/visa-inc-cl-a-stock-rises-friday-outperforms-market-01636756074-7960e22261af?mod=mw_quote_news
V,"  Visa Inc. Cl A stock falls Thursday, underperforms market",https://www.marketwatch.com/story/visa-inc-cl-a-stock-falls-thursday-underperforms-market-01636669668-0d8ca84025e4?mod=mw_quote_news
V,  Visa Inc. Cl A stock outperforms market on strong trading day,https://www.marketwatch.com/story/visa-inc-cl-a-stock-outperforms-market-on-strong-trading-day-01636583274-84b9b8dab113?mod=mw_quote_news
V,  Visa Inc. Cl A stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/visa-inc-cl-a-stock-underperforms-tuesday-when-compared-to-competitors-01636496892-ecd334106682?mod=mw_quote_news
V,"  Visa Inc. Cl A stock rises Monday, outperforms market",https://www.marketwatch.com/story/visa-inc-cl-a-stock-rises-monday-outperforms-market-01636410481-f74ee67fd385?mod=mw_quote_news
GWW,  W.W. Grainger Inc. stock underperforms Friday when compared to competitors despite daily gains,https://www.marketwatch.com/story/w-w-grainger-inc-stock-underperforms-friday-when-compared-to-competitors-despite-daily-gains-01636754221-a64a4ccc6953?mod=mw_quote_news
GWW,  W.W. Grainger Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/w-w-grainger-inc-stock-outperforms-competitors-on-strong-trading-day-01636667820-539595fbf1a7?mod=mw_quote_news
GWW,"  W.W. Grainger Inc. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/w-w-grainger-inc-stock-falls-wednesday-still-outperforms-market-01636581420-3ff125eb266c?mod=mw_quote_news
GWW,"  W.W. Grainger Inc. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/w-w-grainger-inc-stock-rises-tuesday-outperforms-market-01636495034-94883e30c420?mod=mw_quote_news
GWW,  W.W. Grainger Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/w-w-grainger-inc-stock-outperforms-competitors-on-strong-trading-day-01636408621-319f0f91c2ed?mod=mw_quote_news
WM,  Waste Management Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/waste-management-inc-stock-outperforms-market-on-strong-trading-day-01636756229-f775308ae634?mod=mw_quote_news
WM,"  Waste Management Inc. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/waste-management-inc-stock-falls-thursday-underperforms-market-01636669826-dc8d3ce239ba?mod=mw_quote_news
WM,  Waste Management Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/waste-management-inc-stock-outperforms-market-on-strong-trading-day-01636583431-a05a7210a55f?mod=mw_quote_news
WM,  Waste Management Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/waste-management-inc-stock-underperforms-tuesday-when-compared-to-competitors-01636497047-85b875baf062?mod=mw_quote_news
WM,  Waste Management Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/waste-management-inc-stock-outperforms-market-on-strong-trading-day-01636410630-5d2cf4f683fd?mod=mw_quote_news
WELL,"  Welltower Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/welltower-inc-stock-rises-friday-still-underperforms-market-01636756171-e63d7da971a4?mod=mw_quote_news
WELL,  Welltower Inc. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/welltower-inc-stock-underperforms-thursday-when-compared-to-competitors-01636669763-53692e31309d?mod=mw_quote_news
WELL,"  Welltower Inc. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/welltower-inc-stock-rises-wednesday-outperforms-market-01636583376-935efe12c29d?mod=mw_quote_news
WELL,  Welltower Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/welltower-inc-stock-outperforms-market-on-strong-trading-day-01636496985-8a302009e6a1?mod=mw_quote_news
WELL,  Welltower Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/welltower-inc-stock-outperforms-competitors-on-strong-trading-day-01636410576-858d5c09640e?mod=mw_quote_news
WRK,"  WestRock Co. stock falls Friday, underperforms market",https://www.marketwatch.com/story/westrock-co-stock-falls-friday-underperforms-market-01636756247-521e90bff0dd?mod=mw_quote_news
WRK,  WestRock Co. stock outperforms market on strong trading day,https://www.marketwatch.com/story/westrock-co-stock-outperforms-market-on-strong-trading-day-01636669834-436e560a86f2?mod=mw_quote_news
WRK,  WestRock Co. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/westrock-co-stock-outperforms-competitors-on-strong-trading-day-01636583463-db442eba160c?mod=mw_quote_news
WRK,  WestRock Co. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/westrock-co-stock-underperforms-tuesday-when-compared-to-competitors-01636497059-2dfb15dd0e54?mod=mw_quote_news
WRK,  WestRock Co. stock underperforms Monday when compared to competitors despite daily gains,https://www.marketwatch.com/story/westrock-co-stock-underperforms-monday-when-compared-to-competitors-despite-daily-gains-01636410652-0d511590fa77?mod=mw_quote_news
WLTW,"  Willis Towers Watson PLC stock rises Friday, still underperforms market",https://www.marketwatch.com/story/willis-towers-watson-plc-stock-rises-friday-still-underperforms-market-01636756225-df3c50243145?mod=mw_quote_news
WLTW,  Willis Towers Watson PLC stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/willis-towers-watson-plc-stock-underperforms-thursday-when-compared-to-competitors-01636669822-35a6bf65c54c?mod=mw_quote_news
WLTW,"  Willis Towers Watson PLC stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/willis-towers-watson-plc-stock-falls-wednesday-underperforms-market-01636583429-c1fedbecef8c?mod=mw_quote_news
WLTW,  Willis Towers Watson PLC stock outperforms market on strong trading day,https://www.marketwatch.com/story/willis-towers-watson-plc-stock-outperforms-market-on-strong-trading-day-01636497045-8409413b1a29?mod=mw_quote_news
WLTW,"  Willis Towers Watson PLC stock rises Monday, outperforms market",https://www.marketwatch.com/story/willis-towers-watson-plc-stock-rises-monday-outperforms-market-01636410628-cc4196cd79dd?mod=mw_quote_news
XYL,"  Xylem Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/xylem-inc-stock-rises-friday-still-underperforms-market-01636756319-f5123583f1a7?mod=mw_quote_news
XYL,"  Xylem Inc. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/xylem-inc-stock-falls-thursday-underperforms-market-01636669922-3ecd3f21e24c?mod=mw_quote_news
XYL,  Xylem Inc. stock underperforms Wednesday when compared to competitors,https://www.marketwatch.com/story/xylem-inc-stock-underperforms-wednesday-when-compared-to-competitors-01636583542-8e9886f9f7df?mod=mw_quote_news
XYL,  Xylem Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/xylem-inc-stock-outperforms-market-on-strong-trading-day-01636497145-1d325b0e467e?mod=mw_quote_news
XYL,  Xylem Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/xylem-inc-stock-outperforms-competitors-on-strong-trading-day-01636410727-723b049cfa88?mod=mw_quote_news
ZION,  Why the recent wave of regional bank mergers is far from over — and you could profit from it,https://www.marketwatch.com/story/m-a-lawyers-knuckle-down-for-an-expected-wave-of-regional-bank-mergers-11630684330?mod=mw_quote_news
ZION,  Why Bank Stocks Are Rallying – and Why They Can Continue to Do So,https://www.marketwatch.com/articles/why-bank-stocks-are-rallying-and-why-they-can-continue-to-do-so-51616079455?mod=mw_quote_news
ZION,  The Dow Had a Great Day. Small-Cap Stocks Had a Fantastic One.,https://www.marketwatch.com/articles/dow-jones-industrial-average-surges-small-cap-stocks-topped-that-51609970780?mod=mw_quote_news
ZION,  Financial sector set for best day in 2 months as Georgia results spark bond-yield pop,https://www.marketwatch.com/story/financial-sector-set-for-best-day-in-2-months-as-georgia-results-spark-bond-yield-pop-11609965262?mod=mw_quote_news
ZION,"  Bank stocks plunge — it may be an overreaction, longtime analyst says",https://www.marketwatch.com/story/bank-stocks-are-plunging-it-may-be-an-overreaction-longtime-analyst-says-2020-06-11?mod=mw_quote_news
ABBV,"  AbbVie Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/abbvie-inc-stock-rises-friday-still-underperforms-market-01636752760-740edc0b54a7?mod=mw_quote_news
ABBV,  AbbVie Inc. stock underperforms Thursday when compared to competitors,https://www.marketwatch.com/story/abbvie-inc-stock-underperforms-thursday-when-compared-to-competitors-01636666361-77964fe6460b?mod=mw_quote_news
ABBV,  AbbVie Inc. stock underperforms Wednesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/abbvie-inc-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01636579960-8868074c4fb3?mod=mw_quote_news
ABBV,  AbbVie Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/abbvie-inc-stock-outperforms-competitors-despite-losses-on-the-day-01636493563-4dc85946bd11?mod=mw_quote_news
ABBV,"  AbbVie Inc. stock falls Monday, underperforms market",https://www.marketwatch.com/story/abbvie-inc-stock-underperforms-monday-when-compared-to-competitors-01636403576-a9f525a7d35c-2c8867600ec9?mod=mw_quote_news
AES,  AES Corp. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/aes-corp-stock-underperforms-friday-when-compared-to-competitors-01636752896-02aa7094a099?mod=mw_quote_news
AES,  AES Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/aes-corp-stock-outperforms-competitors-on-strong-trading-day-01636666496-ecca9a7e473a?mod=mw_quote_news
AES,"  AES Corp. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/aes-corp-stock-rises-wednesday-outperforms-market-01636580087-936cfe21be98?mod=mw_quote_news
AES,  AES Corp. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/aes-corp-stock-outperforms-market-despite-losses-on-the-day-01636493699-1820d43933e7?mod=mw_quote_news
AES,"  AES Corp. stock falls Monday, underperforms market",https://www.marketwatch.com/story/aes-corp-stock-falls-monday-underperforms-market-01636403714-55803ee5ba26-882908a38390?mod=mw_quote_news
ALGN,"  Align Technology Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/align-technology-inc-stock-rises-friday-still-underperforms-market-01636752906-5fda8166275a?mod=mw_quote_news
ALGN,"  Align Technology Inc. stock falls Thursday, underperforms market",https://www.marketwatch.com/story/align-technology-inc-stock-falls-thursday-underperforms-market-01636666509-a5145c024bcf?mod=mw_quote_news
ALGN,"  Align Technology Inc. stock falls Wednesday, underperforms market",https://www.marketwatch.com/story/align-technology-inc-stock-falls-wednesday-underperforms-market-01636580104-5769d6d94257?mod=mw_quote_news
ALGN,  Align Technology Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/align-technology-inc-stock-outperforms-competitors-on-strong-trading-day-01636493708-3c8d16d0b188?mod=mw_quote_news
ALGN,  Align Technology Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/align-technology-inc-stock-outperforms-market-on-strong-trading-day-01636403724-449a8a68c24b-e6b786506f8a?mod=mw_quote_news
AMCR,"  Amcor PLC stock rises Friday, still underperforms market",https://www.marketwatch.com/story/amcor-plc-stock-rises-friday-still-underperforms-market-01636752967-6ec3849f4636?mod=mw_quote_news
AMCR,  Amcor PLC stock underperforms Thursday when compared to competitors despite daily gains,https://www.marketwatch.com/story/amcor-plc-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-01636666567-22b3da0a02b9?mod=mw_quote_news
AMCR,  Amcor PLC stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/amcor-plc-stock-outperforms-competitors-on-strong-trading-day-01636580166-54bd03be39a2?mod=mw_quote_news
AMCR,  Amcor PLC stock outperforms market on strong trading day,https://www.marketwatch.com/story/amcor-plc-stock-outperforms-market-on-strong-trading-day-01636493769-11f40d8e7658?mod=mw_quote_news
AMCR,"  Amcor PLC stock rises Monday, outperforms market",https://www.marketwatch.com/story/amcor-plc-stock-rises-monday-outperforms-market-01636407370-884b54dcfb9f?mod=mw_quote_news
AMP,  Ameriprise Financial Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/ameriprise-financial-inc-stock-outperforms-market-on-strong-trading-day-01636752982-80882be89bd3?mod=mw_quote_news
AMP,  Ameriprise Financial Inc. stock underperforms Thursday when compared to competitors despite daily gains,https://www.marketwatch.com/story/ameriprise-financial-inc-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-01636666576-04258c78d5ef?mod=mw_quote_news
AMP,"  Ameriprise Financial Inc. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/ameriprise-financial-inc-stock-falls-wednesday-still-outperforms-market-01636580179-5b68ed0b7778?mod=mw_quote_news
AMP,"  Ameriprise Financial Inc. stock falls Tuesday, underperforms market",https://www.marketwatch.com/story/ameriprise-financial-inc-stock-falls-tuesday-underperforms-market-01636493780-de65fce1772d?mod=mw_quote_news
AMP,  Ameriprise Financial Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/ameriprise-financial-inc-stock-outperforms-competitors-on-strong-trading-day-01636407377-8457181f212a?mod=mw_quote_news
AON,"  Aon PLC stock rises Friday, still underperforms market",https://www.marketwatch.com/story/aon-plc-stock-rises-friday-still-underperforms-market-01636753041-a62b07a2d02d?mod=mw_quote_news
AON,"  Aon PLC stock rises Thursday, outperforms market",https://www.marketwatch.com/story/aon-plc-stock-rises-thursday-outperforms-market-01636666638-f0a7d0feadc1?mod=mw_quote_news
AON,  Aon PLC stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/aon-plc-stock-outperforms-competitors-on-strong-trading-day-01636580238-d2a5c631ffe8?mod=mw_quote_news
AON,  Aon PLC stock underperforms Tuesday when compared to competitors despite daily gains,https://www.marketwatch.com/story/aon-plc-stock-underperforms-tuesday-when-compared-to-competitors-despite-daily-gains-01636493843-8c89ba6eaf1c?mod=mw_quote_news
AON,  Aon PLC stock outperforms market on strong trading day,https://www.marketwatch.com/story/aon-plc-stock-outperforms-market-on-strong-trading-day-01636407445-764fd0dd40b0?mod=mw_quote_news
T,"  AT&T Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/at-t-inc-stock-rises-friday-still-underperforms-market-01636755828-c85740a15955?mod=mw_quote_news
T,  AT&T Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/at-t-inc-stock-outperforms-competitors-despite-losses-on-the-day-01636669419-8a3fb16983b2?mod=mw_quote_news
T,  AT&T Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/at-t-inc-stock-outperforms-competitors-on-strong-trading-day-01636583033-ff58af093ad7?mod=mw_quote_news
T,"  AT&T, Verizon, and T-Mobile Make the Case for Their Beleaguered Stocks",https://www.marketwatch.com/articles/att-verizon-tmobile-stocks-5g-dividends-buybacks-51636470601?mod=mw_quote_news
T,  AT&T Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/at-t-inc-stock-underperforms-tuesday-when-compared-to-competitors-01636496643-295ca18efedc?mod=mw_quote_news
BLL,  Ball Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/ball-corp-stock-outperforms-competitors-on-strong-trading-day-01636753249-8cba8a1cd8a0?mod=mw_quote_news
BLL,  Ball Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/ball-corp-stock-outperforms-competitors-on-strong-trading-day-01636666847-75397fb62310?mod=mw_quote_news
BLL,"  Ball Corp. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/ball-corp-stock-falls-wednesday-still-outperforms-market-01636580446-1e7cd9505efd?mod=mw_quote_news
BLL,  Ball Corp. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/ball-corp-stock-outperforms-competitors-on-strong-trading-day-01636494054-c70718846060?mod=mw_quote_news
BLL,  Ball Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/ball-corp-stock-outperforms-market-on-strong-trading-day-01636407652-4e06c248837c?mod=mw_quote_news
TECH,  How to profit from the ‘best of both worlds’ in stock investing,https://www.marketwatch.com/story/how-to-profit-from-the-best-of-both-worlds-in-stock-investing-2019-09-20?mod=mw_quote_news
TECH,  This stock picker continues to outperform by using volatility as a ‘friend’,https://www.marketwatch.com/story/this-stock-picker-continues-to-outperform-by-using-volatility-as-a-friend-2019-02-12?mod=mw_quote_news
TECH,  Five Ways to Profit from the Boom in Life Science,https://www.marketwatch.com/articles/how-to-profit-from-the-boom-in-demand-and-r-d-at-life-science-companies-51547859602?mod=mw_quote_news
TECH,  These two trends will continue to power small-cap stocks,https://www.marketwatch.com/story/these-two-trends-will-continue-to-power-small-cap-stocks-2018-07-16?mod=mw_quote_news
TECH,  These life-science stocks provide biotech-like performance without the gyrations,https://www.marketwatch.com/story/these-life-science-stocks-provide-biotech-like-performance-without-the-gyrations-2017-09-21?mod=mw_quote_news
BSX,"  Boston Scientific Corp. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/boston-scientific-corp-stock-rises-friday-still-underperforms-market-01636753290-a0a95b82150e?mod=mw_quote_news
BSX,  Boston Scientific Corp. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/boston-scientific-corp-stock-outperforms-competitors-despite-losses-on-the-day-01636666890-297b3a179d02?mod=mw_quote_news
BSX,  Boston Scientific Corp. stock outperforms market despite losses on the day,https://www.marketwatch.com/story/boston-scientific-corp-stock-outperforms-market-despite-losses-on-the-day-01636580497-7c18b4084bc8?mod=mw_quote_news
BSX,  Boston Scientific Corp. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/boston-scientific-corp-stock-underperforms-tuesday-when-compared-to-competitors-01636494100-fe276a4822d2?mod=mw_quote_news
BSX,  Boston Scientific Corp. stock outperforms market on strong trading day,https://www.marketwatch.com/story/boston-scientific-corp-stock-outperforms-market-on-strong-trading-day-01636407695-0c82e894aaa7?mod=mw_quote_news
CZR,  Penn National stock has fallen far enough for defiantly bearish Deutsche Bank analyst to stop saying sell,https://www.marketwatch.com/story/penn-national-stock-has-fallen-far-enough-for-defiantly-bearish-deutsche-bank-analyst-to-stop-saying-sell-11636747272?mod=mw_quote_news
CZR,  Caesars Stock Rises. B. Riley Starts Coverage of Casino Operator at Buy With a $191 Price Target.,https://www.marketwatch.com/articles/caesars-entertainment-czr-stock-analyst-rating-51636730474?mod=mw_quote_news
CZR,  DraftKings and FanDuel Among Firms Approved for New York Sports Betting Licenses,https://www.marketwatch.com/articles/draftkings-fanduel-sports-betting-new-york-51636394291?mod=mw_quote_news
CZR,"  New York sports betting update: DraftKings, Caesars among 9 approved operators",https://www.marketwatch.com/story/draftkings-caesars-among-9-approved-sports-betting-operators-in-new-york-11636412165?mod=mw_quote_news
CZR,"  DraftKings, Caesars and Penn National — here’s how sports-betting stocks performed in October",https://www.marketwatch.com/story/draftkings-caesars-and-penn-national-heres-how-sports-betting-stocks-performed-in-october-11635953008?mod=mw_quote_news
CAT,"  Caterpillar Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/caterpillar-inc-stock-rises-friday-still-underperforms-market-01636753330-aa053a343d61?mod=mw_quote_news
CAT,  Caterpillar Inc. stock underperforms Thursday when compared to competitors despite daily gains,https://www.marketwatch.com/story/caterpillar-inc-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-01636666926-050e98d315c0?mod=mw_quote_news
CAT,  Caterpillar Inc. stock underperforms Wednesday when compared to competitors,https://www.marketwatch.com/story/caterpillar-inc-stock-underperforms-wednesday-when-compared-to-competitors-01636580524-a4222f5074f8?mod=mw_quote_news
CAT,  Caterpillar Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/story/caterpillar-inc-stock-underperforms-tuesday-when-compared-to-competitors-01636494135-856336978ada?mod=mw_quote_news
CAT,"  Caterpillar Inc. stock rises Monday, outperforms market",https://www.marketwatch.com/story/caterpillar-inc-stock-rises-monday-outperforms-market-01636407731-2c0f930409ba?mod=mw_quote_news
CNP,  CenterPoint Energy Inc. stock underperforms Friday when compared to competitors,https://www.marketwatch.com/story/centerpoint-energy-inc-stock-underperforms-friday-when-compared-to-competitors-01636753525-081b5ee23f72?mod=mw_quote_news
CNP,  CenterPoint Energy Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/centerpoint-energy-inc-stock-outperforms-market-on-strong-trading-day-01636667124-959a5e5cfb6f?mod=mw_quote_news
CNP,"  CenterPoint Energy Inc. stock rises Wednesday, outperforms market",https://www.marketwatch.com/story/centerpoint-energy-inc-stock-rises-wednesday-outperforms-market-01636580723-bf1a28b04311?mod=mw_quote_news
CNP,"  CenterPoint Energy Inc. stock remains steady Tuesday, still outperforms market",https://www.marketwatch.com/story/centerpoint-energy-inc-stock-remains-steady-tuesday-still-outperforms-market-01636494331-bedee1ca1b78?mod=mw_quote_news
CNP,  CenterPoint Energy Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/centerpoint-energy-inc-stock-outperforms-competitors-despite-losses-on-the-day-01636407926-8b779f8a1d24?mod=mw_quote_news
CMG,  Chipotle Mexican Grill Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/chipotle-mexican-grill-inc-stock-outperforms-competitors-on-strong-trading-day-01636753466-5ad36cec2117?mod=mw_quote_news
CMG,  Chipotle Mexican Grill Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/story/chipotle-mexican-grill-inc-stock-outperforms-competitors-on-strong-trading-day-01636667061-211613509ab9?mod=mw_quote_news
CMG,"  Chipotle Mexican Grill Inc. stock falls Wednesday, still outperforms market",https://www.marketwatch.com/story/chipotle-mexican-grill-inc-stock-falls-wednesday-still-outperforms-market-01636580666-e0f5f413b375?mod=mw_quote_news
CMG,"  Chipotle Mexican Grill Inc. stock rises Tuesday, outperforms market",https://www.marketwatch.com/story/chipotle-mexican-grill-inc-stock-rises-tuesday-outperforms-market-01636494275-5d8f852563e5?mod=mw_quote_news
CMG,"  Chipotle Mexican Grill Inc. stock rises Monday, outperforms market",https://www.marketwatch.com/story/chipotle-mexican-grill-inc-stock-rises-monday-outperforms-market-01636407865-6edbfba7bf07?mod=mw_quote_news
CFG,"  Citizens Financial Group Inc. stock rises Friday, still underperforms market",https://www.marketwatch.com/story/citizens-financial-group-inc-stock-rises-friday-still-underperforms-market-01636753396-8140912d43f8?mod=mw_quote_news
CFG,"  Citizens Financial Group Inc. stock rises Thursday, outperforms market",https://www.marketwatch.com/story/citizens-financial-group-inc-stock-rises-thursday-outperforms-market-01636666994-6240a17ce704?mod=mw_quote_news
CFG,  Citizens Financial Group Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/citizens-financial-group-inc-stock-outperforms-market-on-strong-trading-day-01636580594-35b4035dbceb?mod=mw_quote_news
CFG,"  Citizens Financial Group Inc. stock falls Tuesday, still outperforms market",https://www.marketwatch.com/story/citizens-financial-group-inc-stock-falls-tuesday-still-outperforms-market-01636494208-5d89210774a5?mod=mw_quote_news
CFG,  Citizens Financial Group Inc. stock outperforms market on strong trading day,https://www.marketwatch.com/story/citizens-financial-group-inc-stock-outperforms-market-on-strong-trading-day-01636407798-73fe582400d9?mod=mw_quote_news
CMCSA,  ‘I’ve given them thousands of dollars over the last 15 years’ — how one woman got $100 when her internet went down,https://www.marketwatch.com/story/this-woman-got-a-100-refund-when-her-internet-went-down-heres-how-you-can-receive-the-same-11636570639?mod=mw_quote_news
CMCSA,  Comcast Corp. Cl A stock outperforms competitors despite losses on the day,https://www.marketwatch.com/story/comcast-corp-cl-a-stock-outperforms-competitors-despite-losses-on-the-day-01636753464-67f7aef3ffa8?mod=mw_quote_news
CMCSA,"  Comcast Corp. Cl A stock falls Thursday, underperforms market",https://www.marketwatch.com/story/comcast-corp-cl-a-stock-falls-thursday-underperforms-market-01636667061-076d197de365?mod=mw_quote_news
CMCSA,  Comcast Corp. Cl A stock outperforms market on strong trading day,https://www.marketwatch.com/story/comcast-corp-cl-a-stock-outperforms-market-on-strong-trading-day-01636580662-c2807323728f?mod=mw_quote_news
CMCSA,  Brian Williams says he’s leaving NBC News at end of year,https://www.marketwatch.com/story/brian-williams-says-hes-leaving-nbc-news-at-end-of-year-01636510554?mod=mw_quote_news
CTVA,"  Corteva Inc. stock rises Friday, outperforms market",https://www.marketwatch.com/story/corteva-inc-stock-rises-friday-outperforms-market-01636753636-4cd8d9e33f42?mod=mw_quote_news
